date,ticker,action,price,shares,amount,cash_balance,total_value,strategy,pnl
2025-12-04,BAX,BUY,18.479999542236328,59,1090.8651329784393,1523.866204493539,10955.95116201307,new_ml,0.0
2025-12-04,CHTR,BUY,199.97999572753906,5,1000.3999286270141,523.4662758665249,10955.95116201307,new_ml,0.0
2025-12-05,LYB,SELL,43.349998474121094,25,1083.208086872101,1606.6743627386259,11035.316224749582,new_ml,4.208090686798187
2025-12-05,FDS,BUY,290.6300048828125,3,872.3259596557617,734.3484030828641,11035.316224749582,new_ml,0.0
2025-12-08,HOOD,SELL,136.42999267578125,8,1090.894221435547,1825.242624518411,11066.948374854104,new_ml,83.29424584960952
2025-12-08,DECK,SELL,101.20999908447266,11,1112.7533349342348,2937.995959452646,11066.948374854104,new_ml,68.0833215065004
2025-12-08,FDS,SELL,286.8900146484375,3,860.2397089233399,3798.235668375986,11066.948374854104,new_ml,-11.65030572509761
2025-12-08,AMCR,BUY,8.25,134,1106.0527499999998,2692.182918375986,11066.948374854104,new_ml,0.0
2025-12-08,CVNA,BUY,447.9800109863281,2,896.4080019836425,1795.7749163923436,11066.948374854104,new_ml,0.0
2025-12-08,LRCX,BUY,162.74000549316406,6,976.9282529754638,818.8466634168798,11066.948374854104,new_ml,0.0
2025-12-09,AMD,SELL,221.6199951171875,5,1107.5459255981445,1926.3925890150244,11123.146603526133,new_ml,27.645946960449237
2025-12-09,AMCR,SELL,8.109999656677246,134,1086.1965840177536,3012.589173032778,11123.146603526133,new_ml,-19.303415982246406
2025-12-09,CVNA,SELL,456.3299865722656,2,912.203643157959,3924.792816190737,11123.146603526133,new_ml,16.2436211853028
2025-12-09,LRCX,SELL,165.80999755859375,6,994.3625553588868,4919.155371549624,11123.146603526133,new_ml,17.92252239990239
2025-12-09,ORCL,BUY,221.52999877929688,5,1108.2038188934325,3810.9515526561913,11123.146603526133,new_ml,0.0
2025-12-09,MOS,BUY,23.809999465942383,46,1095.8076054210662,2715.143947235125,11123.146603526133,new_ml,0.0
2025-12-09,ZTS,BUY,115.75,9,1042.270875,1672.873072235125,11123.146603526133,new_ml,0.0
2025-12-09,ALB,BUY,129.2899932861328,8,1034.837106262207,638.0359659729179,11123.146603526133,new_ml,0.0
2025-12-10,TTD,SELL,39.220001220703125,27,1058.4105629425048,1696.4465289154227,11292.555987411517,new_ml,2.4405464630126517
2025-12-10,CHTR,SELL,213.2899932861328,5,1065.9167414474489,2762.363270362872,11292.555987411517,new_ml,66.01676280975357
2025-12-10,ZTS,SELL,118.06999969482422,9,1062.0986822547914,3824.461952617663,11292.555987411517,new_ml,20.348682254791356
2025-12-10,TER,BUY,204.00999450683594,5,1020.5599975204467,2803.901955097216,11292.555987411517,new_ml,0.0
2025-12-10,STX,BUY,298.9200134277344,3,897.2084203033447,1906.6935347938715,11292.555987411517,new_ml,0.0
2025-12-10,AXON,BUY,568.3900146484375,1,568.6742096557617,1338.0193251381097,11292.555987411517,new_ml,0.0
2025-12-11,BAX,SELL,18.625,59,1098.3255625000002,2436.34488763811,11273.406993747729,new_ml,8.0055895080568
2025-12-11,MOS,SELL,25.190000534057617,46,1158.160654554367,3594.505542192477,11273.406993747729,new_ml,62.90067912101745
2025-12-11,STX,SELL,307.4200134277344,3,921.7989102630615,4516.304452455539,11273.406993747729,new_ml,25.03886997985842
2025-12-11,AXON,SELL,580.8035278320312,1,580.5131260681153,5096.817578523654,11273.406993747729,new_ml,12.123111419677798
2025-12-11,HOOD,BUY,123.37999725341797,9,1110.9751852684021,3985.8423932552523,11273.406993747729,new_ml,0.0
2025-12-11,CHTR,BUY,212.05999755859375,5,1060.8301377868652,2925.012255468387,11273.406993747729,new_ml,0.0
2025-12-11,ZTS,BUY,117.86499786376953,9,1061.3153732643127,1863.6968822040744,11273.406993747729,new_ml,0.0
2025-12-11,PLTR,BUY,187.5399932861328,6,1125.8025796966551,737.8943025074193,11273.406993747729,new_ml,0.0
2025-12-12,TER,SELL,193.3699951171875,5,966.3665505981446,1704.260853105564,11060.484420915622,new_ml,-53.683421936035074
2025-12-12,CHTR,SELL,206.60000610351562,5,1032.4835305023194,2736.7443836078833,11060.484420915622,new_ml,-27.816457290649396
2025-12-12,ZTS,SELL,118.66000366210938,9,1067.4060629425048,3804.150446550388,11060.484420915622,new_ml,6.621082168579051
2025-12-12,PLTR,SELL,183.57000732421875,6,1100.8693339233398,4905.019780473728,11060.484420915622,new_ml,-24.370625793457066
2025-12-12,NOW,BUY,173.01199340820312,6,1038.5909964294433,3866.428784044285,11060.484420915622,new_ml,0.0
2025-12-12,CAH,BUY,198.17999267578125,5,991.3954133605956,2875.033370683689,11060.484420915622,new_ml,0.0
2025-12-12,GDDY,BUY,124.80000305175781,8,998.8992244262695,1876.1341462574196,11060.484420915622,new_ml,0.0
2025-12-12,COIN,BUY,267.4599914550781,4,1070.3748858032227,805.7592604541969,11060.484420915622,new_ml,0.0
2025-12-15,NOW,SELL,153.0399932861328,6,917.7808397369386,1723.5401001911355,10806.349264421482,new_ml,-120.29112071228019
2025-12-15,GDDY,SELL,123.80999755859375,8,989.9847404785157,2713.524840669651,10806.349264421482,new_ml,-8.415283935546768
2025-12-15,CHTR,BUY,209.52000427246094,5,1048.1238213729857,1665.4010192966653,10806.349264421482,new_ml,0.0
2025-12-15,TER,BUY,194.6999969482422,5,973.9867347335814,691.4142845630838,10806.349264421482,new_ml,0.0
2025-12-16,ALB,SELL,131.07000732421875,8,1048.0357785644533,1739.450063127537,10795.954209184665,new_ml,13.715832275390767
2025-12-16,CHTR,SELL,211.2899932861328,5,1055.9217414474488,2795.3718045749856,10795.954209184665,new_ml,8.32172008514408
2025-12-16,TER,SELL,192.2899932861328,5,960.9692414474488,3756.3410460224345,10795.954209184665,new_ml,-12.530743293762157
2025-12-16,MOS,BUY,23.459999084472656,46,1079.699537864685,2676.6415081577497,10795.954209184665,new_ml,0.0
2025-12-16,AXON,BUY,555.0599975585938,1,555.337527557373,2121.3039806003767,10795.954209184665,new_ml,0.0
2025-12-16,CLX,BUY,99.81999969482422,10,998.6990969467163,1122.6048836536604,10795.954209184665,new_ml,0.0
2025-12-17,MU,SELL,225.52000427246094,4,901.6289770812989,2024.2338607349593,10711.535040361425,new_ml,-35.0110375671386
2025-12-17,AXON,SELL,550.0,1,549.725,2573.958860734959,10711.535040361425,new_ml,-5.334997558593727
2025-12-17,CLX,SELL,101.5199966430664,10,1014.6923664474488,3588.651227182408,10711.535040361425,new_ml,16.492369499206575
2025-12-17,CHTR,BUY,209.66000366210938,5,1048.824168319702,2539.827058862706,10711.535040361425,new_ml,0.0
2025-12-17,ALB,BUY,134.7100067138672,7,943.4415320205688,1596.385526842137,10711.535040361425,new_ml,0.0
2025-12-17,TER,BUY,185.2100067138672,5,926.5130585861206,669.8724682560165,10711.535040361425,new_ml,0.0
2025-12-18,CAH,SELL,199.10000610351562,5,995.0022805023194,1664.874748758336,10782.032441400548,new_ml,4.102317123413172
2025-12-18,COIN,SELL,239.1999969482422,4,956.3215877990723,2621.1963365574084,10782.032441400548,new_ml,-113.51837802124021
2025-12-18,CHTR,SELL,206.5,5,1031.98375,3653.1800865574087,10782.032441400548,new_ml,-16.316268310546775
2025-12-18,TER,SELL,190.4499969482422,5,951.7738597488404,4604.953946306249,10782.032441400548,new_ml,25.7238261795045
2025-12-18,FIS,BUY,65.9000015258789,16,1054.9272244262695,3550.02672187998,10782.032441400548,new_ml,0.0
2025-12-18,AMD,BUY,201.05999755859375,5,1005.8026377868651,2544.224084093115,10782.032441400548,new_ml,0.0
2025-12-18,MU,BUY,248.5500030517578,4,994.6971122131347,1549.5269718799802,10782.032441400548,new_ml,0.0
2025-12-18,PSKY,BUY,13.010000228881836,82,1067.3534287776947,482.1735431022855,10782.032441400548,new_ml,0.0
2025-12-19,FIS,SELL,66.05000305175781,16,1056.271648803711,1538.4451919059966,11021.643630153678,new_ml,1.8716243896485594
2025-12-19,AMD,SELL,213.42999267578125,5,1066.616388397217,2605.0615803032133,11021.643630153678,new_ml,61.3164006042482
2025-12-19,PSKY,SELL,13.050000190734863,82,1069.5649656324388,3674.626545935652,11021.643630153678,new_ml,2.7449468641282238
2025-12-19,COIN,BUY,245.1199951171875,4,980.9702204589843,2693.6563254766675,11021.643630153678,new_ml,0.0
2025-12-19,PAYC,BUY,162.72000122070312,6,976.8081673278808,1716.8481581487868,11021.643630153678,new_ml,0.0
2025-12-19,MRNA,BUY,33.79999923706055,32,1082.1407755737305,634.7073825750563,11021.643630153678,new_ml,0.0
2025-12-22,COIN,SELL,247.89999389648438,4,991.1041755981446,1625.8115581732009,11193.323120490095,new_ml,10.624195129394593
2025-12-22,PAYC,SELL,165.4199981689453,6,992.0237290191651,2617.835287192366,11193.323120490095,new_ml,15.703721694946353
2025-12-22,MRNA,SELL,34.900001525878906,32,1116.241648803711,3734.0769359960773,11193.323120490095,new_ml,34.64167321777359
2025-12-22,AMCR,BUY,41.599998474121094,26,1082.140760307312,2651.9361756887656,11193.323120490095,new_ml,0.0
2025-12-22,TTD,BUY,37.290000915527344,30,1119.2593774795532,1532.6767982092124,11193.323120490095,new_ml,0.0
2025-12-22,TPL,BUY,302.79998779296875,3,908.8541633605956,623.8226348486168,11193.323120490095,new_ml,0.0
2025-12-23,TTD,SELL,37.439998626708984,30,1122.638358821869,1746.4609936704855,11117.918719443343,new_ml,3.938331356048593
2025-12-23,CLX,BUY,96.3626480102539,11,1060.5191226768493,685.9418709936363,11117.918719443343,new_ml,0.0
2025-12-24,CLX,SELL,97.13410186767578,11,1067.9408829841614,1753.8827539777976,11202.047122305892,new_ml,7.951754871368394
2025-12-24,TER,BUY,198.52999877929688,5,993.1463188934325,760.7364350843651,11202.047122305892,new_ml,0.0
2025-12-26,TER,SELL,198.89999389648438,5,994.0027194976807,1754.7391545820458,11162.349704890274,new_ml,1.3527256011963118
2025-12-26,TTD,BUY,38.310001373291016,29,1111.5455348453522,643.1936197366936,11162.349704890274,new_ml,0.0
2025-12-29,TPL,SELL,294.5299987792969,3,883.1482013397217,1526.3418210764153,11178.93533802893,new_ml,-25.25176203918454
2025-12-29,WBD,BUY,28.790000915527344,38,1094.567044807434,431.7747762689812,11178.93533802893,new_ml,0.0
2025-12-30,WBD,SELL,28.940000534057617,38,1099.1701602840424,1530.9449365530236,11148.845130730651,new_ml,5.150125494003305
2025-12-30,TPL,BUY,292.67999267578125,3,878.4789980163574,652.4659385366662,11148.845130730651,new_ml,0.0
2025-12-31,ORCL,SELL,194.39613342285156,5,971.4946767807007,1623.9606153173668,11049.59656902983,new_ml,-136.15531711578365
2025-12-31,SMCI,BUY,29.270000457763672,37,1083.5315119457243,540.4291033716424,11049.59656902983,new_ml,0.0
2026-01-02,ALB,SELL,143.92999267578125,7,1007.0061937561036,1547.435297127746,11317.309039589903,new_ml,64.03614675903327
2026-01-02,MU,SELL,315.4200134277344,4,1261.0492136840821,2808.484510811828,11317.309039589903,new_ml,266.8492014770509
2026-01-02,TPL,SELL,297.9700012207031,3,893.4630486602783,3701.947559472106,11317.309039589903,new_ml,15.423070632934582
2026-01-02,WBD,BUY,28.510000228881836,39,1112.4459539308548,2589.5016055412516,11317.309039589903,new_ml,0.0
2026-01-02,PAYC,BUY,152.39999389648438,7,1067.3333572540282,1522.1682482872234,11317.309039589903,new_ml,0.0
2026-01-02,ORCL,BUY,195.19403076171875,5,976.458138885498,545.7101094017254,11317.309039589903,new_ml,0.0
2026-01-05,MOS,SELL,24.8700008392334,46,1143.448028585434,1689.1581379871595,11448.181348491691,new_ml,64.28807069969184
2026-01-05,PAYC,SELL,153.0,7,1070.4645,2759.6226379871596,11448.181348491691,new_ml,3.6645427246094187
2026-01-05,ORCL,SELL,192.08224487304688,5,959.9310187530518,3719.5536567402114,11448.181348491691,new_ml,-16.03913505554192
2026-01-05,PSKY,BUY,12.979999542236328,88,1142.8110796966553,2576.742577043556,11448.181348491691,new_ml,0.0
2026-01-05,ALB,BUY,146.1300048828125,7,1023.4214891967773,1553.321087846779,11448.181348491691,new_ml,0.0
2026-01-05,TER,BUY,219.5,5,1098.04875,455.272337846779,11448.181348491691,new_ml,0.0
2026-01-06,SMCI,SELL,30.540000915527344,37,1129.4150438575746,1584.6873817043536,11625.212323122047,new_ml,46.425026920318714
2026-01-06,TER,SELL,228.83999633789062,5,1143.6278816986085,2728.315263402962,11625.212323122047,new_ml,46.12788169860846
2026-01-06,TPL,BUY,293.80999755859375,3,881.8707076721191,1846.444555730843,11625.212323122047,new_ml,0.0
2026-01-06,NRG,BUY,159.1332244873047,7,1114.4895376968384,731.9550180340045,11625.212323122047,new_ml,0.0
2026-01-07,TPL,SELL,281.3900146484375,3,843.7479589233399,1575.7029769573444,11427.061207761788,new_ml,-37.682033752441384
2026-01-07,NRG,SELL,148.4465789794922,7,1038.6064898300172,2614.3094667873615,11427.061207761788,new_ml,-75.32608158111566
2026-01-07,TER,BUY,222.47999572753906,5,1112.9561786270142,1501.3532881603473,11427.061207761788,new_ml,0.0
2026-01-07,SMCI,BUY,30.010000228881836,38,1140.9501987018584,360.4030894584889,11427.061207761788,new_ml,0.0
2026-01-08,ARE,SELL,53.27000045776367,20,1064.8673091506957,1425.2703986091847,11364.773015911125,new_ml,-6.532684745788629
2026-01-08,SMCI,SELL,29.899999618530273,38,1135.6318855113984,2560.9022841205833,11364.773015911125,new_ml,-4.748123186111343
2026-01-08,GDDY,BUY,115.5999984741211,9,1040.9201862602233,1519.98209786036,11364.773015911125,new_ml,0.0
2026-01-08,ORCL,BUY,189.14999389648438,6,1135.4674133605956,384.51468449976437,11364.773015911125,new_ml,0.0
2026-01-09,ALB,SELL,161.2899932861328,7,1128.4654380264283,1512.9801225261926,11431.604627431894,new_ml,105.55540384674077
2026-01-09,GDDY,SELL,113.54000091552734,9,1021.3490782356263,2534.329200761819,11431.604627431894,new_ml,-19.050908031463564
2026-01-09,ORCL,SELL,198.52000427246094,6,1190.5244656219484,3724.853666383767,11431.604627431894,new_ml,55.624502243042116
2026-01-09,SMCI,BUY,30.15999984741211,37,1116.477954351425,2608.375712032342,11431.604627431894,new_ml,0.0
2026-01-09,LRCX,BUY,218.36000061035156,5,1092.3459030532836,1516.0298089790585,11431.604627431894,new_ml,0.0
2026-01-09,PLTR,BUY,177.49000549316406,6,1065.4725029754638,450.5573060035947,11431.604627431894,new_ml,0.0
2026-01-12,TTD,SELL,36.900001525878906,29,1069.564994228363,1520.1223002319578,11448.537225437189,new_ml,-41.425045597076405
2026-01-12,PSKY,SELL,12.149999618530273,88,1068.6653664474488,2588.7876666794064,11448.537225437189,new_ml,-73.57459326934804
2026-01-12,STX,BUY,321.4800109863281,3,964.9222529754638,1623.8654137039425,11448.537225437189,new_ml,0.0
2026-01-12,ALB,BUY,169.3300018310547,6,1016.4880009918212,607.3774127121213,11448.537225437189,new_ml,0.0
2026-01-13,PLTR,SELL,178.9600067138672,6,1073.2231602630616,1680.6005729751828,11454.137554084802,new_ml,8.283127304077198
2026-01-13,GDDY,BUY,109.27999877929688,10,1093.346387786865,587.2541851883177,11454.137554084802,new_ml,0.0
2026-01-15,LRCX,SELL,217.47000122070312,5,1086.806331100464,1674.0605162887816,11366.464130867029,new_ml,-4.993671951293891
2026-01-15,PAYC,BUY,152.77999877929688,7,1069.9947214508056,604.065794837976,11366.464130867029,new_ml,0.0
2026-01-16,STX,SELL,326.2300109863281,3,978.2006879425049,1582.266482780481,11277.545708549524,new_ml,13.760654983520567
2026-01-16,GDDY,SELL,104.45999908447266,10,1044.0776908493042,2626.3441736297855,11277.545708549524,new_ml,-48.72229694366456
2026-01-16,PAYC,SELL,148.41000366210938,7,1038.3505906219482,3664.6947642517334,11277.545708549524,new_ml,-31.10940083312994
2026-01-16,LRCX,BUY,222.9600067138672,5,1115.3574335861206,2549.337330665613,11277.545708549524,new_ml,0.0
2026-01-16,TTD,BUY,35.47999954223633,31,1100.4299258022309,1448.9074048633822,11277.545708549524,new_ml,0.0
2026-01-16,ORCL,BUY,191.08999633789062,5,955.9277066802978,492.97969818308445,11277.545708549524,new_ml,0.0
2026-01-20,TTD,SELL,34.150001525878906,31,1058.120722278595,1551.1004204616793,11100.719583513284,new_ml,-41.75926353073123
2026-01-20,ORCL,SELL,179.9199981689453,5,899.1501908493043,2450.2506113109835,11100.719583513284,new_ml,-56.29979084014883
2026-01-20,GDDY,BUY,103.48999786376953,10,1035.417428627014,1414.8331826839694,11100.719583513284,new_ml,0.0
2026-01-20,STX,BUY,325.989990234375,3,978.4589556884765,436.3742269954929,11100.719583513284,new_ml,0.0
2026-01-21,TER,SELL,231.88999938964844,5,1158.870271949768,1595.244498945261,11370.83437294581,new_ml,46.47029331207273
2026-01-21,LRCX,SELL,228.38999938964844,5,1141.3790219497682,2736.6235208950293,11370.83437294581,new_ml,26.578988380432293
2026-01-21,NFLX,BUY,85.36000061035156,13,1110.2348479385375,1626.3886729564917,11370.83437294581,new_ml,0.0
2026-01-21,PLTR,BUY,165.3300018310547,6,992.4760009918213,633.9126719646705,11370.83437294581,new_ml,0.0
2026-01-22,WBD,SELL,28.360000610351562,39,1105.4870037918092,1739.3996757564796,11465.402810972239,new_ml,-6.403005134582372
2026-01-22,SMCI,SELL,32.45000076293945,37,1200.0497032146454,2939.449378971125,11465.402810972239,new_ml,84.12970886039739
2026-01-22,NFLX,SELL,83.54000091552734,13,1085.4770018959046,4024.9263808670294,11465.402810972239,new_ml,-24.203006038665762
2026-01-22,TTD,BUY,36.81999969482422,31,1141.9907005348205,2882.935680332209,11465.402810972239,new_ml,0.0
2026-01-22,MRNA,BUY,51.869998931884766,22,1141.7105464897156,1741.2251338424933,11465.402810972239,new_ml,0.0
2026-01-22,CHTR,BUY,192.6699981689453,5,963.8316658401488,777.3934680023444,11465.402810972239,new_ml,0.0
2026-01-23,PLTR,SELL,169.60000610351562,6,1017.0912366027833,1794.4847046051277,11433.183335403468,new_ml,25.111225616455158
2026-01-23,SMCI,BUY,31.700000762939453,36,1141.7706274795532,652.7140771255745,11433.183335403468,new_ml,0.0
2026-01-26,ALB,SELL,189.75,6,1137.93075,1790.6448271255745,11370.254081855799,new_ml,121.95073901367186
2026-01-26,SMCI,SELL,30.799999237060547,36,1108.2455725479126,2898.890399673487,11370.254081855799,new_ml,-32.9544549179077
2026-01-26,PLTR,BUY,167.47000122070312,6,1005.3224173278808,1893.5679823456062,11370.254081855799,new_ml,0.0
2026-01-26,TER,BUY,231.75,4,927.4635,966.1044823456062,11370.254081855799,new_ml,0.0
2026-01-27,MRNA,SELL,45.45000076293945,22,999.4000667762757,1965.504549121882,11219.39451759341,new_ml,-141.73990972518914
2026-01-27,CHTR,SELL,182.99000549316406,5,914.4925524520875,2879.9971015739693,11219.39451759341,new_ml,-48.8574383926391
2026-01-27,TER,SELL,238.94000244140625,4,955.2821297607422,3835.2792313347118,11219.39451759341,new_ml,28.282129760742237
2026-01-27,NEM,BUY,127.0,8,1016.5079999999999,2818.771231334712,11219.39451759341,new_ml,0.0
2026-01-27,COIN,BUY,210.8300018310547,5,1054.6770841598511,1764.0941471748608,11219.39451759341,new_ml,0.0
2026-01-27,FDS,BUY,268.6600036621094,4,1075.1773346557616,688.9168125190993,11219.39451759341,new_ml,0.0
2026-01-28,STX,SELL,442.92999267578125,3,1328.1255830383302,2017.0423955574295,11349.156644443538,new_ml,350.1556123352052
2026-01-28,COIN,SELL,209.42999267578125,5,1046.626388397217,3063.6687839546466,11349.156644443538,new_ml,-7.523620758056495
2026-01-28,FDS,SELL,269.8599853515625,4,1078.9002214355469,4142.5690053901935,11349.156644443538,new_ml,4.260206787109382
2026-01-28,TPL,BUY,354.7799987792969,3,1064.8721663360595,3077.696839054134,11349.156644443538,new_ml,0.0
2026-01-28,CHTR,BUY,182.80999755859375,6,1097.4084153442382,1980.288423709896,11349.156644443538,new_ml,0.0
2026-01-28,MRNA,BUY,45.29999923706055,25,1133.0662309169768,847.2221927929193,11349.156644443538,new_ml,0.0
2026-01-29,GDDY,SELL,99.23999786376953,10,991.9037786483765,1839.1259714412959,11245.832162885692,new_ml,-42.996199989318825
2026-01-29,TPL,SELL,353.2099914550781,3,1059.1001593780518,2898.2261308193474,11245.832162885692,new_ml,-5.23983695983884
2026-01-29,MRNA,SELL,46.86000061035156,25,1170.9142652511598,4069.1403960705074,11245.832162885692,new_ml,38.41428432464613
2026-01-29,COIN,BUY,199.17999267578125,5,996.3979133605957,3072.7424827099117,11245.832162885692,new_ml,0.0
2026-01-29,LULU,BUY,172.5399932861328,6,1035.7575796966553,2036.9849030132564,11245.832162885692,new_ml,0.0
2026-01-29,AMAT,BUY,341.3399963378906,3,1024.5319990081787,1012.4529040050777,11245.832162885692,new_ml,0.0
2026-01-30,NEM,SELL,112.3499984741211,8,898.3505877990723,1910.8034918041499,11084.6329100323,new_ml,-117.64941220092771
2026-01-30,CHTR,SELL,206.1199951171875,6,1236.1016107177736,3146.9051025219233,11084.6329100323,new_ml,139.2416253662111
2026-01-30,LULU,SELL,174.5,6,1046.4765,4193.381602521923,11084.6329100323,new_ml,11.236540283203112
2026-01-30,AMAT,SELL,322.32000732421875,3,966.47654196167,5159.858144483593,11084.6329100323,new_ml,-57.54344705200185
2026-01-30,TPL,BUY,348.3599853515625,3,1045.6024960327147,4114.255648450878,11084.6329100323,new_ml,0.0
2026-01-30,GDDY,BUY,100.5199966430664,11,1106.2728230552673,3007.9828253956102,11084.6329100323,new_ml,0.0
2026-01-30,DECK,BUY,119.33999633789062,9,1074.596997024536,1933.3858283710742,11084.6329100323,new_ml,0.0
2026-01-30,ALB,BUY,170.6300048828125,6,1024.2919193115233,909.0939090595509,11084.6329100323,new_ml,0.0
2026-02-02,FISV,SELL,62.939998626708984,17,1069.4449866657258,1978.5388957252767,10821.503863130596,new_ml,24.45496591377264
2026-02-02,TPL,SELL,336.67999267578125,3,1009.5349580383302,2988.073853763607,10821.503863130596,new_ml,-35.54499801635734
2026-02-02,DECK,SELL,116.25,9,1045.726875,4033.8007287636074,10821.503863130596,new_ml,-28.33309204101556
2026-02-02,STX,BUY,432.95001220703125,2,866.3329744262695,3167.4677543373377,10821.503863130596,new_ml,0.0
2026-02-02,TYL,BUY,362.8800048828125,2,726.1228897705078,2441.34486456683,10821.503863130596,new_ml,0.0
2026-02-02,PAYC,BUY,133.30999755859375,8,1067.0132204589843,1374.3316441078457,10821.503863130596,new_ml,0.0
2026-02-03,STX,SELL,444.45001220703125,2,888.4555744018555,2262.7872185097012,10619.741624881772,new_ml,22.55554998779303
2026-02-03,ORCL,BUY,154.6699981689453,6,928.4839990081787,1334.3032195015226,10619.741624881772,new_ml,0.0
