date,ticker,action,price,shares,amount,cash_balance,total_value,strategy,momentum_score,confidence
2025-12-10,TTD,BUY,39.239611221313474,26,1020.2298917541503,1763.9545228872405,10483.809977827084,ml,,
2025-12-10,BAX,BUY,18.26913022899628,57,1041.340423052788,2784.1844146413905,10483.809977827084,ml,,
2025-12-10,CMG,BUY,33.95696862602234,30,1018.70905878067,3825.5248376941786,10483.809977827084,ml,,
2025-12-10,XYZ,SELL,63.25835591506958,16,1012.1336946411132,1846.1836684246164,10483.809977827084,ml,,
2025-12-10,ARE,SELL,46.446766220092776,21,975.3820906219484,3753.07976477624,10483.809977827084,ml,,
2025-12-10,PORTFOLIO,VALUE,1.0,0,0.0,0.0,10483.81,ml,,
2025-12-10,WDC,SELL,181.85902194976808,6,1091.1541316986086,4844.233896474849,10483.809977827084,ml,,
2025-12-11,PORTFOLIO,VALUE,1.0,0,0.0,0.0,10334.81,ml,,
2025-12-11,AMD,SELL,217.45121755981447,4,869.8048702392579,1670.157807478915,10334.809932250031,ml,,
2025-12-11,NFLX,SELL,94.04295133972168,10,940.4295133972169,2610.587320876132,10334.809932250031,ml,,
2025-12-11,TTD,SELL,37.18609811973572,26,966.8385511131288,3577.4258719892605,10334.809932250031,ml,,
2025-12-11,ARE,BUY,45.59278469467163,22,1003.0412632827758,2574.384608706485,10334.809932250031,ml,,
2025-12-11,FISV,BUY,68.31914616394043,15,1024.7871924591066,1549.5974162473783,10334.809932250031,ml,,
2025-12-11,SMCI,BUY,34.03701045799255,30,1021.1103137397764,528.4871025076018,10334.809932250031,ml,,
2025-12-12,SMCI,SELL,32.31383683013916,30,969.4151049041748,5708.625738956463,10284.726118086826,ml,,
2025-12-12,PORTFOLIO,VALUE,1.0,0,0.0,0.0,10284.73,ml,,
2025-12-12,SNDK,BUY,206.28308267211915,4,825.1323306884766,4883.493408267986,10284.726118086826,ml,,
2025-12-12,ORCL,BUY,190.0649862213135,5,950.3249311065674,2369.407006702434,10284.726118086826,ml,,
2025-12-12,AMD,BUY,210.8853887786865,4,843.5415551147461,3319.731937809001,10284.726118086826,ml,,
2025-12-12,NOW,BUY,173.09849940490722,5,865.4924970245361,1503.914509677898,10284.726118086826,ml,,
2025-12-12,CMG,SELL,36.121929389953614,30,1083.6578816986084,1612.1449842062102,10284.726118086826,ml,,
2025-12-12,AVGO,BUY,360.10995767211915,2,720.2199153442383,4163.273492923748,10284.726118086826,ml,,
2025-12-12,MOH,SELL,168.41575,6,1010.4945,3713.643687473308,10284.726118086826,ml,,
2025-12-12,ARE,SELL,46.61667938995361,22,1025.5669465789797,4739.210634052288,10284.726118086826,ml,,
2025-12-12,BAX,SELL,19.14042461872101,57,1091.0042032670976,2703.149187473308,10284.726118086826,ml,,
2025-12-15,FISV,SELL,68.93551622009278,15,1034.0327433013915,2537.9472529792897,10017.076617145549,ml,,
2025-12-15,SNDK,SELL,201.7690601196289,4,807.0762404785156,3345.023493457805,10017.076617145549,ml,,
2025-12-15,SMCI,BUY,31.38568583965301,31,972.9562610292436,2372.067232428561,10017.076617145549,ml,,
2025-12-15,PORTFOLIO,VALUE,1.0,0,0.0,0.0,10017.08,ml,,
2025-12-15,WDC,BUY,172.1260132827759,5,860.6300664138794,1511.437166014682,10017.076617145549,ml,,
2025-12-16,PORTFOLIO,VALUE,1.0,0,0.0,0.0,10101.63,ml,,
2025-12-16,HOOD,SELL,119.34030152511596,7,835.3821106758118,2346.819276690494,10101.626825133337,ml,,
2025-12-16,AMD,SELL,209.06541316986085,4,836.2616526794434,3183.0809293699376,10101.626825133337,ml,,
2025-12-16,NOW,SELL,156.14588702392578,5,780.7294351196289,3963.8103644895664,10101.626825133337,ml,,
2025-12-16,APP,BUY,677.6386377868653,1,677.6386377868653,3286.171726702701,10101.626825133337,ml,,
2025-12-16,DDOG,BUY,140.1200280532837,7,980.840196372986,2305.331530329715,10101.626825133337,ml,,
2025-12-16,FISV,BUY,67.73384694671631,14,948.2738572540284,1357.0576730756866,10101.626825133337,ml,,
2025-12-17,GEV,BUY,614.4970974426269,1,614.4970974426269,3194.614520231257,9775.777741053593,ml,,
2025-12-17,PORTFOLIO,VALUE,1.0,0,0.0,0.0,9775.78,ml,,
2025-12-17,PSKY,SELL,13.043475190639496,70,913.0432633447648,2270.100936420451,9775.777741053593,ml,,
2025-12-17,SMCI,SELL,29.8250801525116,31,924.5774847278594,3194.6784211483105,9775.777741053593,ml,,
2025-12-17,WDC,SELL,166.17686450958251,5,830.8843225479126,4025.562743696223,9775.777741053593,ml,,
2025-12-17,APP,SELL,656.801439880371,1,656.801439880371,4682.364183576594,9775.777741053593,ml,,
2025-12-17,FISV,SELL,68.29583683013917,14,956.1417156219484,5638.505899198543,9775.777741053593,ml,,
2025-12-17,AMD,BUY,198.20905561065675,4,792.836222442627,1574.044630460749,9775.777741053593,ml,,
2025-12-17,SNDK,BUY,206.93341683197025,4,827.7336673278809,2366.880852903376,9775.777741053593,ml,,
2025-12-17,HOOD,BUY,115.85790305328368,8,926.8632244262697,4711.642674772273,9775.777741053593,ml,,
2025-12-17,MU,BUY,225.6327642745972,4,902.5310570983888,3809.111617673884,9775.777741053593,ml,,
2025-12-18,SMCI,BUY,29.384685839653017,33,969.6946327085496,1919.445897631656,9979.574598722467,ml,,
2025-12-18,ORCL,SELL,179.93998377990724,5,899.6999188995362,2473.7445493602854,9979.574598722467,ml,,
2025-12-18,DDOG,SELL,138.22084828948974,7,967.5459380264282,3441.2904873867137,9979.574598722467,ml,,
2025-12-18,MU,SELL,248.42572805023192,4,993.7029122009276,4434.993399587642,9979.574598722467,ml,,
2025-12-18,GEV,SELL,639.1102776794434,1,639.1102776794434,5074.103677267085,9979.574598722467,ml,,
2025-12-18,SNDK,SELL,219.35027671051023,4,877.401106842041,5951.504784109126,9979.574598722467,ml,,
2025-12-18,AMD,SELL,200.95946755981444,4,803.8378702392578,6755.342654348384,9979.574598722467,ml,,
2025-12-18,GNRC,BUY,137.05850049591064,7,959.4095034713744,5795.933150877009,9979.574598722467,ml,,
2025-12-18,PORTFOLIO,VALUE,1.0,0,0.0,0.0,9979.57,ml,,
2025-12-18,MCHP,BUY,64.09202755737304,15,961.3804133605956,4834.552737516414,9979.574598722467,ml,,
2025-12-18,PSKY,BUY,13.016505228996277,76,989.254397403717,3845.2983401126967,9979.574598722467,ml,,
2025-12-18,GLW,BUY,86.92343725204468,11,956.1578097724914,2889.1405303402053,9979.574598722467,ml,,
2025-12-18,LYB,BUY,43.08153137397766,23,990.8752216014864,928.5706760301696,9979.574598722467,ml,,
2025-12-19,PORTFOLIO,VALUE,1.0,0,0.0,0.0,10158.14,ml,,
2025-12-22,SMCI,SELL,31.05,33,1024.8,1024.8,9645.75,ml,,
2025-12-22,COIN,SELL,247.78,3,743.33,1768.13,9504.37,ml,,
2025-12-22,AVGO,BUY,341.65,1,341.65,1426.48,9504.37,ml,,
2025-12-22,NFLX,BUY,93.28,7,652.94,773.54,9504.37,ml,,
2025-12-23,AVGO,BUY,341.65,1,341.65,431.89,9518.71,ml,,
2025-12-23,NFLX,BUY,93.28,2,186.55,245.34,9518.71,ml,,
2025-12-22,PORTFOLIO,VALUE,1.0,0,0.0,0.0,10184.24,ml,,
2025-12-26,PORTFOLIO,VALUE,1.0,0,0.0,0.0,10252.85,ml,,
2025-12-29,PORTFOLIO,VALUE,1.0,0,0.0,0.0,10219.03,ml,,
2025-12-31,PORTFOLIO,VALUE,1.0,0,0.0,0.0,10117.48,ml,,
2026-01-02,PORTFOLIO,VALUE,1.0,0,0.0,0.0,10272.62,ml,,
2026-01-05,PORTFOLIO,VALUE,1.0,0,0.0,0.0,10398.2,ml,,
2026-01-05,GNRC,SELL,148.61,7,1040.24,1040.24,9260.02,ml,,
2026-01-05,AVGO,BUY,343.59,1,343.59,696.65,9260.03,ml,,
2026-01-05,PEP,BUY,139.99,3,419.97,276.68,9260.03,ml,,
2026-01-07,PORTFOLIO,VALUE,1.0,0,0.0,0.0,10447.24,ml,,
2026-01-07,PSKY,SELL,12.36,76,939.65,939.65,8771.62,ml,,
2026-01-07,PEP,BUY,137.08,5,685.39,254.26,8771.62,ml,,
2026-01-09,PORTFOLIO,VALUE,1.0,0,0.0,0.0,10600.75,ml,,
2026-01-09,MCHP,SELL,75.18,15,1127.74,1127.74,8741.27,ml,,
2026-01-12,PORTFOLIO,VALUE,1.0,0,0.0,0.0,10645.82,ml,,
2026-01-13,PORTFOLIO,VALUE,1.0,0,0.0,0.0,10818.62,ml,,
2026-01-15,LYB,SELL,51.97,23,1195.4,1195.4,7795.93,ml,,
2026-01-15,INTC,SELL,48.7,25,1217.39,2412.79,8081.68,ml,,
2026-01-15,AVGO,SELL,339.72,5,1698.6,4111.39,8033.17,ml,,
2026-01-15,DDOG,BUY,122.47,3,367.41,3743.98,8033.17,ml,,
2026-01-15,VZ,BUY,39.85,1,39.85,3704.13,8103.61,ml,,
2026-01-15,CRM,BUY,239.69,2,479.38,3224.75,8103.61,ml,,
2026-01-15,HPQ,BUY,20.78,1,20.78,3203.97,8103.61,ml,,
2026-01-15,NFLX,BUY,88.59,10,885.94,2318.03,8103.61,ml,,
2026-01-15,V,BUY,329.33,2,658.67,1659.36,8126.05,ml,,
2026-01-15,PSKY,BUY,12.09,1,12.09,1647.27,8126.04,ml,,
2026-01-15,PORTFOLIO,VALUE,1.0,0,0.0,0.0,10856.73,ml,,
2026-01-16,PORTFOLIO,VALUE,1.0,0,0.0,0.0,10793.5,ml,,
2026-01-16,DDOG,SELL,120.8,3,362.4,362.4,6406.37,ml,,
2026-01-16,PSKY,SELL,11.82,1,11.82,374.22,6403.06,ml,,
2026-01-16,HOOD,SELL,110.29,8,882.36,1256.58,6281.16,ml,,
2026-01-16,ADBE,BUY,304.24,1,304.24,952.34,6281.16,ml,,
2026-01-16,VZ,BUY,39.38,12,472.56,479.78,6281.16,ml,,
2026-01-16,V,SELL,327.59,2,655.17,1134.95,6277.67,ml,,
2026-01-16,CRM,SELL,233.41,2,466.83,1601.78,6265.12,ml,,
2026-01-16,UNH,BUY,339.13,1,339.13,1262.65,6265.12,ml,,
2026-01-16,DIS,BUY,113.47,6,680.8,581.85,6265.12,ml,,
2026-01-17,ADBE,SELL,303.94,1,303.94,885.79,6264.84,ml,,
2026-01-17,FDS,BUY,289.82,1,289.82,595.97,6264.84,ml,,
2026-01-17,KVUE,BUY,17.27,1,17.27,578.7,6258.15,ml,,
2026-01-17,UNH,BUY,339.13,1,339.13,239.57,6255.99,ml,,
2026-01-19,VZ,SELL,38.89,13,505.58,745.15,6249.15,ml,,
2026-01-19,CCL,BUY,28.93,14,405.08,340.07,6249.16,ml,,
2026-01-19,NWSA,BUY,26.26,3,78.79,261.28,6243.54,ml,,
2026-01-19,KVUE,BUY,17.21,1,17.21,244.07,6243.53,ml,,
2026-01-20,PORTFOLIO,VALUE,1.0,0,0.0,0.0,10737.88,ml,,
2026-01-20,NWSA,SELL,25.86,3,77.57,77.57,5996.16,ml,,
2026-01-20,CCL,SELL,28.01,14,392.08,469.65,5988.78,ml,,
2026-01-20,FDS,SELL,276.91,1,276.91,746.56,5982.56,ml,,
2026-01-20,DECK,BUY,98.03,5,490.14,256.42,5982.56,ml,,
2026-01-20,PFE,BUY,25.53,1,25.53,230.89,5953.84,ml,,
2026-01-21,PORTFOLIO,VALUE,1.0,0,0.0,0.0,10743.82,ml,,
2026-01-22,PORTFOLIO,VALUE,1.0,0,0.0,0.0,10712.09,ml,,
2026-01-22,PEP,SELL,144.33,8,1154.62,1154.62,5772.2,ml,,
2026-01-22,NFLX,SELL,83.5,19,1586.47,2741.09,5594.29,ml,,
2026-01-22,AMZN,BUY,234.46,2,468.91,2272.18,5594.29,ml,,
2026-01-22,NWSA,BUY,26.74,2,53.49,2218.69,5594.3,ml,,
2026-01-22,DIS,BUY,113.27,6,679.6,1539.09,5593.71,ml,,
2026-01-22,KVUE,BUY,17.76,1,17.76,1521.33,5593.73,ml,,
2026-01-23,PORTFOLIO,VALUE,1.0,0,0.0,0.0,10676.41,ml,,
2026-01-26,PORTFOLIO,VALUE,1.0,0,0.0,0.0,10695.0,ml,,
2026-01-27,PORTFOLIO,VALUE,1.0,0,0.0,0.0,10717.82,ml,,
2026-01-27,UNH,SELL,282.56,2,565.12,565.12,3956.65,ml,,
2026-01-28,PORTFOLIO,VALUE,1.0,0,0.0,0.0,10627.3,ml,,
2026-01-29,PORTFOLIO,VALUE,1.0,0,0.0,0.0,10646.82,ml,,
2026-01-30,PORTFOLIO,VALUE,1.0,0,0.0,0.0,10758.09,ml,,
2026-02-02,PORTFOLIO,VALUE,1.0,0,0.0,0.0,10727.95,ml,,
2026-02-03,DIS,SELL,104.4,12,1252.77,1252.77,3283.87,ml,,
2026-02-03,PORTFOLIO,VALUE,1.0,0,0.0,0.0,10726.23,ml,,
2026-02-03,NWSA,SELL,25.0,2,49.99,49.99,2028.19,ml,,
2026-02-04,PORTFOLIO,VALUE,1.0,0,0.0,0.0,10678.48,ml,,
2026-02-05,PORTFOLIO,VALUE,1.0,0,0.0,0.0,10685.8,ml,,
2026-02-05,AMZN,SELL,222.58,2,445.16,445.16,1954.43,ml,,
2026-02-05,PG,BUY,158.69,1,158.69,286.47,1954.43,ml,,
2026-02-06,PORTFOLIO,VALUE,1.0,0,0.0,0.0,10811.94,ml,,
2026-02-09,PORTFOLIO,VALUE,1.0,0,0.0,0.0,10906.64,ml,,
2026-02-10,PORTFOLIO,VALUE,1.0,0,0.0,0.0,10878.61,ml,,
2026-02-11,PORTFOLIO,VALUE,1.0,0,0.0,0.0,10932.31,ml,,
